username,rating,comment,time,product,sentiment
fbqz8h6s9k,5,"kualitas suarabelum di coba semoga aja jernih dan ngebas
warnahitam sesuai sama yang aku pesan
kualitasbagus dan pecingannya juga rapi",2024-10-23 13:27:34,tws,positive
r*****7,5,"kualitas suarabass bagus
warnasesuai request dan menarik
kualitasbarang berkualitas baik dan bagus

makasih shopee barangnya bagus dengan harga yang murah tapi kualitas tidak murahan",2024-07-01 09:19:10,tws,positive
trehandyanbena,5,"kualitas suarastabil
warnalight blue
kualitasaman dan rapi

packingan item rapih dan sesuai pesanan untuk",2024-11-24 04:05:39,tws,positive
apapulak,5,"kualitas suarabelum di coba
warnasesuai pesanan
kualitasbaik

barang pesanan sudah di terima walau barang sampai kotak nya penyokpenyok untuk unit nya sendiri seperti nya aman belum bisa kasi penilaian lebih karena belum di coba semoga semua aman dan awet pesanan sesuai warna terimaksi seller nanti akan update penilaian setelah pemakaian seminggu",2024-08-28 08:51:18,tws,positive
aatandreeyani1101,5,"kualitas suarasuara jernih
warnasesuai ekspetasi
kualitasterbaik

pertama kali beli di toko ini alhamdulillah amanah langsung sampe juga barangnya lucu juga warnanya sesuai hihi makasih",2024-10-30 10:10:56,tws,positive
rezadarmawan355,5,"kualitas suarasuaranya mantaapp
warnaokelah sesuai dengan pesanan
kualitaskualitasnya mantap dan tdk terlihat murahan",2024-12-26 02:13:16,tws,positive
slametbudiyanto250,5,"kualitas suarakuramg tau blom d coba
warnasesuai pesanan
kualitasbagus

mksih bos brng nya dh sampai dngn selamat
brng sesuai pesanan mksih jg buat bg kurir nya yg slalu amanah",2024-11-24 08:17:31,tws,positive
novianti26112000,5,"kualitas suarabagus
warnabiru muda
kualitasjernih dan baik

barang sangat memuaskan dan harga jga terjangkau dan bukan barang murahan",2024-09-15 09:56:04,tws,positive
ilhamrizky148,1,"kualitas suaralumayan
kualitaspecah tempatnya agak ngeter suaranya

barang di terima dengan pecah mau di balikin kayaknya ga mungkin harga cmn 30rb an si
gatau ini karna pengerimnya atau adminya",2024-08-14 07:35:05,tws,negative
sahrilnerazzuri,5,"kualitas suaraok
warnabagus
kualitasjernih bagus

barang sdh dtng sesuai pesanan packing rapi aman pengiriman cepat respon seller pun cepat",2024-10-18 10:00:28,tws,positive
k*****e,5,"kualitas suarajelas
warnablue
kualitaskeren

tampilannya kerensuara terdengar jelas dan tidak gemreseklike dengan barang inibagusterimakasih",2024-11-15 23:52:18,tws,positive
dwiputrawicaksana,4,"kualitas suarabaguss
warnabagus
kualitaskerenn

udah bagus sihh packing juga aman cuma minus kabel casan nya aja ga berfungsi selain itu amann",2024-11-14 07:58:24,tws,positive
brojay_store,5,"kualitas suaraoke
warnaoke
kualitasoke

barang sesuai deskripsi pengiriman cepat recommended seller",2025-01-05 13:15:12,tws,positive
cahaya_kesehatan,5,"kualitas suarabagus
warnasesuai
kualitasmemuaskan

produk sesuai good seller pengiriman cepat",2024-12-01 00:56:51,tws,positive
ashura.tokita.hanma,5,"kualitas suarawahh gila bagus suara yang di hasilkan bass nya jernih
warnablack warna kesukaan gue keren
kualitasbukan main bossku mantap jiwa dehh

cuma waktu dibuka udah penyok dikit terus ada yang hilang beda kecil coba lihat tapi gapapa ko santai ajah seneng banget sumpah gak kaya tws yang lain terima kasih kak ",2024-10-13 11:11:39,tws,positive
a*****0,4,"kualitas suarapas
warnasesuai
kualitassesuai

kok dipake berasa agk panas ya di kuping tp overall oke sih sesuai pesanan dan real picture juga",2024-12-19 03:22:01,tws,positive
m*****s,5,"kualitas suarabagus jeenih
warnasesuai pesanan mantap
kualitascukupp memuaskan

thee besst seller",2024-12-11 07:26:57,tws,positive
harun_kw,4,"kualitas suarasuara bagus cakep
warnasesuai pesanan
kualitasbagus tapi ada minus

secara keseluruhan bagus tapi koneksi suka putus putus",2024-11-25 01:42:10,tws,positive
alfaran989,5,"kualitas suaragilaaa pokony keren bett dahh
kualitaskeren kerennn
warnawarna sesuai di pict

pokonya bass abisss",2024-05-30 04:24:34,tws,positive
fajarabdulsoleh,5,"kualitas suarasangat memuaskan
warnasesuai ekspektasi dan menarik
kualitassejauh ini bagus",2024-12-06 03:59:34,tws,positive
m*****n,5,"kualitas suarabassnya oke
warnaputih
kualitascukup

lumayan dengan harga murah dan suara oke baterainya bertahan cukup karena dengan harga segitu",2024-12-23 06:17:25,tws,positive
n*****v,4,"kualitas suarajernih
warnakuning
kualitasbagus

aku pesan warna kuning tapi yg datangnya hijau  tapi kualitas suaranya bagus jernih ngebas dengan harga yang sangat sangat terjangkau",2024-09-29 10:52:47,tws,positive
aisyahicha141203,4,"kualitas suarabagus
warnaoke
kualitaslumayan

barangnya dtng tanpa lecet tpi kenapa klau udh ad 1 minggu kok udh gak ad lagi warna lmpunya klau di cas jg kadang masuk kadang ngak",2024-07-28 13:55:51,tws,positive
p*****y,5,"fitur terbaikberfungsi dengan baik
sepadan dengan hargadengan harga segitu bener bener bagus si

volumnya oke banget",2023-12-17 04:05:56,tws,positive
abdllhridhooshop,3,"kualitas suaralumayan
warnasesuai
kualitascukup

untuk suara lumayan keras mantap deh pokoknya kemarin beli yang putih karna ga bisa di cas sekarang beli lagi yang hitam jadi cas nya gantian",2024-09-09 20:31:49,tws,neutral
s*****a,5,"kualitas suarajernih banget suaranya
warnasesuai dan barunya cantik
kualitassangat bagus

pengirimannya cepat cuman 2 hari dan baterainya awet banget",2024-10-08 22:56:50,tws,positive
tr6fqah05a,5,"kualitas suarabass keren
warnasesuai gambar
kualitastopp

trimakasih kakbarangnya sangat memuaskangak rugi belanja di toko injamanah polll",2024-11-11 10:05:13,tws,positive
e7d2dp0a62,5,"kualitas suarajelas
warnacantik dan lucu
kualitasbagus

pesanan yg kedua kalinyasampai dengan amancocok untuk dijual lagiterima kasih penjual sdh amanah",2024-12-23 20:42:46,tws,positive
r*****2,5,"kualitas suarabagus
warnaputih
kualitasbagus

barang sampai dalam keadaan baik berfungsi dengan baik untuk harga segini udah bagus banget buat suaranya",2024-12-05 06:32:25,tws,positive
n*****k,4,"sepadan dengan hargasepadan

berfungsi dg baik
warna sesuai pesanan
makasih ya kak",2023-12-11 05:52:12,tws,positive
atrilia,5,"kualitas suarabagus
warnaputih
kualitasoke

wort it dengan harga segitu lumayan buat ganti2",2024-12-05 08:23:14,tws,positive
e7d2dp0a62,5,"kualitas suarasangat jelas
warnalucucantik
kualitasjernih bassnya mantap

pesanan sesuai request pelangganbisa untuk dijual lagiwarna sangat cantik²kapan² mau open order lagi dehbuat ide jualan",2024-11-29 02:14:19,tws,positive
miftahseptian,5,"kualitas suarabagus
warnabagus
kualitaskeren

bagus murah lagi delay dikit gapapa 
semoga awet yaaa",2024-08-28 06:24:50,tws,positive
bagus_jkjk,5,"kualitas suaracukup baik
warnabagus
kualitasmemuaskan

produk berfungsi dengan baik suara juga enak didengar cuma kurang ditempat casnya cuma bisa buat 2x pengecasan",2024-07-08 07:59:44,tws,positive
d*****a,5,"kualitas suarasangat jernih bagus
warnamenarik lucu
kualitassangat bagus

berfungsi dengan baik 
warna bagus",2024-10-15 00:57:08,tws,positive
jihanashila27,4,"kualitas suarabagus
warnalucu
kualitasbaik

earphonenya yang kiri mati gak bisa hidup sama sekali ",2024-09-08 01:35:36,tws,positive
v*****a,5,"kualitas suarabagus dan jernis
warnahitam
kualitasbagus

suaranya bagus dan jernih dua duanya nyala udah dapet casannya juga bagus deh pokoknya",2024-09-22 04:41:06,tws,positive
doersasono,5,"kualitas suarasuara mantapp bass glerr
kualitassuara jernih
warnahitam

maaf baru diulas walaupun murah tapi barang sangat luar biasa kualitasnya juga oke toko sangat amanah",2024-06-01 02:56:21,tws,positive
a*****n,5,"kualitas suarasesuai harga
warnaok
kualitasstandar lah

awalnya saya coba cas ga masuk tapi lamalama bisa juga suara sesuai harga",2024-11-14 03:01:15,tws,positive
kaylakahla,5,"kualitas suarabagus dan jernih
warnapesen warna pink yng datang warna biru tapi yaudah ngk papa
kualitasbagus semua nya bisa di gunakan

suara nya bagus 2dua nya hidup touchscreen nya jugak bisa di gunakan selain salah warna semua nya mantap",2025-01-09 04:35:33,tws,positive
depoetra74,5,"kualitas suarabagus untuk harga segitu
warnacukup memuaskan
kualitascukup jernih dan ada bassnya

sudah dicobasuara lumayan bagusada bassnya",2024-10-18 12:42:41,tws,positive
vienaseptiani,5,"kualitas suarasangat bass
warnamenarik
kualitassangat baik

awalnya ragu daaannnnnn sangatt sesuai ekspektasi headset nya bagusss sekaliiii gak mengecewakan ",2024-09-15 03:47:23,tws,positive
a*****a,5,"kualitas suarabagus
warnapesan warna putih dikirim hitam
kualitasbahan berkualitas dan premium",2024-12-17 16:32:47,tws,positive
garettahutamaputra,4,"kualitas suarabass terdengar cukup oke
warnawarna hitam mengkilap
kualitassesuai dengan harga

kalau mau lebih yg bagus beli yang harga mahal",2024-10-13 01:43:46,tws,positive
pandeaguswiratamaputra,5,"kualitas suarakualitas nya  blum  tau  ini  baru  aja  akan  di test dlu 
warnasy  order  warna  biru muda  biru langit  yg dateng  malah  warna  merah muda aneh  sekali 
kualitasmudah mudahan  aja  ccok  

hasil  kualitas  produk barang nya  blum  di test  ini  baru  akan  di coba test mudah mudahan ccok  dn  awet ",2024-10-05 06:08:36,tws,positive
z*****9,1,"kualitas suarabaguss
warnaputih semua
kualitassangat burukkk

disini saya beli 5 untuk di jualtapi 3 pembeli saya malah ngeluh case nya gk mau nyalangecas tolong kk sebelum di jual di cek dulu produk nya
kasian pembeli yg lai  udah beli
tapi malah dapat yg kya gini 
gk mau nyalangecas org yg mau berusaha kasian juga gk dapat modal balik
mana gk bisa di kembalikan lgi",2024-12-01 08:45:04,tws,negative
muhammadira_1504282,5,"sepadan dengan hargaharga nya setarah la dengan kualitas nya
fitur terbaikringan dan gampang di bawah kemana mana

saya suka sekali dan saya tidak kecewa sama sekali saya sangat recond sekali tapi untuk keluar dari jawa telat 2 hari cuma itu minus nya",2023-12-26 13:42:05,tws,positive
muhammaddaris01,5,"kualitas suarabas dah super dupersih kurang nya di trail nya doang si tapi harga seginimah jernih wortid
warnasesuai
kualitasbagus

kerennnnnn salut",2024-12-30 10:20:56,tws,positive
kekeike22,4,"kualitas suarajernih
kualitasbagus walaupun kotaknya ronyok ya
warnaputih

over all nice banget sih",2024-06-03 13:55:37,tws,positive
gumilangangga1,4,"kualitas suaralumayan
warnahitam
kualitaslumayan

saya baru mau coba dan belajar pake tws lol",2024-10-12 09:30:56,tws,positive
saifulcahaquarius,5,"sepadan dengan hargamurah berkualitas
fitur terbaiksuara ngebas enak

lumayan buat harga segitu semoga awet nex order lagi ya kakakk",2023-12-06 14:44:11,tws,positive
v*****5,5,"kualitas suaraworth it
kualitassuara bass

so far baguss dan pengiriman cepat thankyouu",2024-08-27 13:04:33,tws,positive
j*****4,5,"kualitas suarabass
warnaputih
kualitasbagus

semoga awet sementara ini masih bagus kualitasnya",2024-10-13 03:24:14,tws,positive
bandriyati,5,"kualitas suarajernih dan ada bass nya
warnamenarik dan elegant
kualitaskemasannya baik dan aman",2024-11-21 09:40:26,tws,positive
h*****o,5,"kualitas suaralumayan
warnahitam
kualitasbagus

sesuai dengan pesanan yang diminta makasih ",2024-08-13 12:55:09,tws,positive
ibnufaqih673,5,"kualitas suarasangat jernih dan bagus
warnasangat bagus dan sesuai gambar
kualitassangat bagus dan memuaskan",2024-10-31 08:54:08,tws,positive
ricalnurain97,5,"kualitas suarablm coba
warnamenarik
kualitasblm coba

barang bagus dan sesuai yg dipesen cocok buat dengerin lagu",2025-01-05 06:19:48,tws,positive
shifa_753,5,"fitur terbaikdesainnya bagus dan nyaman

penggunaannya sangat nyaman dan suaranya jernih",2024-01-25 10:50:03,tws,positive
dijanardy,4,"kualitas suarajelas
warnaok
kualitasmewah

alhamdulillah barang sampe dengan selamat
sudah dicoba nyala semua kanan kiri ok pokoknya
tanks seller
next order lagi",2024-10-28 18:37:16,tws,positive
i*****i,5,"kualitas suaraoke
warnasesuai
kualitasjernih

makasih ya seller semoga awet barangnya gomawo gomaptaa",2024-11-02 15:46:12,tws,positive
e*****5,5,barangnya oke suara jernih dan ngebass warnanya jga cakep sensornya tuh d samping pegangannya jdi agak susah suka kepencet batrai tahan lama walau bungkusnya penyok dan sobek wort it lah untuk harga segitu,2024-11-26 01:57:34,tws,positive
bayudwi504,4,"sepadan dengan hargaya
fitur terbaikagak delay sedikit

bagus tapi agak delay sedikit",2024-08-29 00:17:45,tws,positive
bu8q86f6_n,5,"kualitas suarabiasa
warnasesuai
kualitasbelum mencoba

tampilan oke harga lumayan murahcepat nyampai",2024-12-03 05:05:37,tws,positive
zakiyanputra,5,"kualitas suarangebass dan jernih
warnaputih sesuai pesanan
kualitassangat baik

suara ngebass enak buat dengerin lagu dan main game",2025-01-11 04:04:35,tws,positive
triwibowo639,5,"suaranya bagus dan rumayan ngbass
namun pd saat di charge indikatornya tdk menyala dan tdk ada tanda charge berfungsi atau tdk",2024-11-18 06:30:59,tws,positive
rahmann_r1,4,"kualitas suarabiasa aja
warnaputih
kualitasbiasa aja

suaranya tidak terlalu bagus tapi dengan harga segitu oke lah",2024-11-15 06:00:23,tws,positive
mohammadrifqyardansyah668,1,kualitaskondisi mulus tapi sama sekali ga bisa nyala dan otomatis tidak bisa digunakan kecewa,2024-11-25 16:05:36,tws,negative
b*****o,5,"kualitas suarabagus
warnaimut menarik
kualitaslumayan sayang hy bisa dipakai 12jam

secara overall bagus namun sayang hy bisa dipakai 12 jam",2024-10-29 00:37:54,tws,positive
a*****3,4,"kualitas suarabaguss
warnastandar
kualitasbaguss

untuk headset bagus bgttapii kotak nya lumayan penyokmungkin karna terguncang guncang",2024-10-06 09:23:58,tws,positive
mayangdwi1709,5,"sepadan dengan hargabaik
fitur terbaikbaiklah

baguslah sesuai hargaa",2024-05-16 08:06:13,tws,positive
bumar72,5,"sepadan dengan hargaiya
fitur terbaikiya

pengiriman cepat harga terjangkau kualitas produk ok barang sesuai pesanan kurir ramah ",2024-01-06 00:07:09,tws,positive
bintang.leonard66,5,"fitur terbaikaudio
sepadan dengan hargaya

paket sampai dengan aman dan tidak ada kerusakan pengiriman juga cukup cepat dari waktu pemesanan",2024-01-04 07:05:35,tws,positive
kaylashop87,4,"kualitas suarabelum di coba
warnahitam
kualitasbelum tau

baru di terima kemasan aga penyok tp gpp smoga ga ada kendala",2025-01-05 09:45:21,tws,positive
t*****3,4,"kualitas suarajernih
warnamintanya sih pink cuma pas dtng ini warnanya peach
kualitaslumayan

colokan buat chasnya ternyata bukan type c tapi yg kaya buat iphone untung dpt gratis warna nya menyerupai pink ini aslinya jatohnya malah kaya warna peach sih tapi gpp yg penting anak tetangga senang",2024-12-18 08:59:36,tws,positive
m*****s,5,"kualitas suarabass besar jernih enak pokoknya
warnasesuai pesanan
kualitascukup baik dan bagus

the bestt",2024-12-11 07:21:21,tws,positive
maheza_hery96,5,"kualitas suarasesuai harga
warnasesuai pesanan
kualitasbiasa

beli 2 yg 1 ndak bisa connect pdhal nyala yg 1 normal",2024-09-14 17:30:01,tws,positive
gilangsatyapratama,5,"kualitas suarabass ny memuaskan
warnasangat indah
kualitasstandart lah tidak berexpetasi tinggi dengan harga ini",2024-12-14 05:14:07,tws,positive
peditul,4,"kualitas suarabagus
warnabagus
kualitasbagus

suaranya besar walaupun dibawah 30 ribuan",2024-09-29 11:01:54,tws,positive
jokowidd78,2,"kualitas suaraya seharga 26 ribu
warnasesuai
kualitassemoga awet

tws tanpa merkya bener bener tws harga 26000",2024-11-28 12:57:20,tws,negative
f*****h,5,"kualitas suarabagus
warnahitam
kualitasbagus

barang sesuai dengan foto semoga awet dan terimakasih sudah amanah ",2024-09-09 14:24:09,tws,positive
bogellkids,5,"kualitas suarasuara lumayan
warnalumayan
kualitasdipake nya ga nyaman ditelinga bikin telingo sakit

dipake nya ga nyaman bikin sakit kuping ",2024-07-23 04:23:26,tws,positive
satrianataprawira,5,"kualitas suarasuara bagus jernih
warnasesuai dengan yang di pesan
kualitasbagus",2024-11-10 12:51:24,tws,positive
nandisport12,5,"kualitas suarabagus
warnaoke
kualitasbaik

bagus sih cuma sayang indikator lampu nya ga menyala jadi ga kelihatan ngecas apa engga nyah mungkin yang lain mah idup punya saya ajah kena goncangan di jalan  tapi bagus",2024-12-20 08:03:51,tws,positive
princesshanny,5,"kualitas suaramemiliki suara yang jernih dan bagus
warnawarna sesuai dengan ekspetasi
kualitasbagus",2024-10-24 22:38:22,tws,positive
azmisaputra123,5,"warnawarna sang pas
kualitasbarang sangat puas dan bagus

semoga lebih amanah dan lebih luas produk nya",2024-09-10 05:17:06,tws,positive
empiw_cepy,5,"fitur terbaikbagus
sepadan dengan hargaiya

alhamdulillah udah dateng paketnyabelum d cobasoalnya punya anakku makasih ya ka makasih shopeemakasih mamang paket",2023-12-09 07:47:25,tws,positive
id2306_60641,3,hensetnyq rusak sebelah tdk berfungsi sudah chat penjual respon lambat bgt nyesel belinya,2024-01-09 04:28:03,tws,neutral
4*****l,5,"gak rugi beli dengan harga 27rb hahaha
suara basnya enakk poll dapet kabel charger juga",2024-12-27 04:53:18,tws,positive
anggundwi871,5,"kualitas suarajernih
warnasesuai pesanan
kualitasluamayan bagus

okealah dengan harga segitucuman masih bingung cara pakainya",2024-10-27 11:11:58,tws,positive
ha.m.ba_allah,5,"kualitasbagus
kualitas suarabass nya mantep
warnasesuai

1 idup lgi lgi gk idup",2024-11-06 14:58:22,tws,positive
o*****e,5,paket sesuai pesanan kualitas sesuai harga suara jernih respon pelapak baik terimakasih,2024-11-15 17:00:47,tws,positive
